statement,occurences,proposed label
 sinusrhythmus p - sinistrocardiale lagetyp normal linkshypertrophie möglich xxxx unbestätigter bericht ,1,
 sinusrhythmus p - verbreiterung lagetyp normal unvollständiger rechtsschenkelblock mässige amplitudenkriterien für linkshypertrophie st and t abnorm wahrscheinlich anterolaterale ischämie oder linksbelastung inferolaterale ischämie oder linksbelastung ,3,
 sinusrhythmus linkstyp qrs ( t ) abnorm inferiorer infarkt möglich t abnorm in anteroseptalen ableitungen hochlateralen ableitungen xxxx unbestätigter bericht ,1,
 sinusrhythmus ueberdrehter linkstyp linksanteriorer fascicular block qrs ( t ) abnorm septaler infarkt nicht auszuschliessen t abnorm in lateralen ableitungen xxxx unbestätigter bericht ,1,
 sinusrhythmus rechtstyp unvollständiger rechtsschenkelblock unspezifisches abnormes t xxxx unbestätigter bericht ,1,
 sinus bradycardia no change since xxxx normal ecg edit norm xxxx ( norm xxxx ) ,1,"['general: normal_ecg', 'sinus_rhythm: sinus_bradycardia']"
 sinus rhythm q wave in xxxx 3and avf consistent with inferior infarct of undetermined age non - specific st and t wave change ,1,"['sinus_rhythm: normal_sinus_rhythm', 'prior_infarct: inferior_prior_infarct', 'infarct: inferior_infarct', 'repolarization_abnormality: st_abnormality, t_abnormality']"
 sinusrhythmus lagetyp normal unvollständiger rechtsschenkelblock qrs ( t ) abnorm inferiorer infarkt alter unbest xxxx unbestätigter bericht ,1,
 sinusrhythmus lagetyp normal st and t abnorm möglicherweise neuer anteroseptaler myokard - oder perikardschaden xxxx unbestätigter bericht ,2,
 sinusrhythmus p - sinistrocardiale linkstyp rechtsschenkelblock qrs ( t ) abnorm inferiorer infarkt wahrscheinlich alt xxxx unbestätigter bericht ,1,
 ventrikuläre extrasystole ( n ) sinus arrhythmie lagetyp normal t abnorm in hochlateralen ableitungen xxxx unbestätigter bericht ,2,
 sinusrhythmus av block i ueberdrehter linkstyp unspezifische intraventrikuläre leitungsstörung t abnorm in anterolateralen ableitungen xxxx unbestätigter bericht ,1,
 sinusrhythmus linkstyp qrs ( t ) abnorm inferiorer infarkt möglich st and t abnorm wahrscheinlich anterolaterale ischämie oder linksbelastung xxxx unbestätigter bericht ,2,
 sinusbradykardie verdacht auf p - sinistrocardiale lagetyp normal linksschenkelblock xxxx unbestätigter bericht ,1,
 sinusrhythmus p - verbreiterung linkstyp qrs ( t ) abnorm inferiorer infarkt alter unbest xxxx unbestätigter bericht ,2,
 sinusrhythmus av block i p - verbreiterung lagetyp normal periphere niederspannung t abnorm in anterioren ableitungen xxxx unbestätigter bericht ,1,
 vorhofflimmern - flattern lagetyp normal mässige amplitudenkriterien für linkshypertrophie st abnorm möglicherweise anterolateraler innenschichtsschaden inferolateraler innenschichtsschaden xxxx unbestätigter bericht ,1,
 sinusrhythmus lagetyp normal unspezifischer intraventrikulärer block qrs ( t ) abnorm inferiorer infarkt alter unbest xxxx unbestätigter bericht ,8,
 sinus rhythm st segments are depressed in i avl v5 xxxx t wave are inverted in ii iii avf v6 non - specific but consistent with myocardial ischaemia ,1,['sinus_rhythm: normal_sinus_rhythm']
 sinus rhythm prolonged pr interval st segments are depressed in i avl v5 xxxx t wave are low or flat throughout findings are likely to be due to ischaemic heart disease and digitalis effect suggest exclude hypokalaemia ,1,['sinus_rhythm: normal_sinus_rhythm']
 sinus rhythm prolonged pr interval q wave in ii iii avf t wave are flat in i avl v5 xxxx and inverted in ii iii avf consistent with ischaemic heart disease with old inferior myocardial infarct ,1,"['sinus_rhythm: normal_sinus_rhythm', 'prior_infarct: inferior_prior_infarct', 'infarct: inferior_infarct']"
 sinus rhythm incomplete right bundle branch block no definite pathology ,2,"['sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: incomplete_right_bundle_branch_block']"
 sinus rhythm normal ecg edit norm xxxx knotungiii ( norm xxxx ) ,1,"['general: normal_ecg', 'sinus_rhythm: normal_sinus_rhythm']"
 sinus rhythm possible left atrial enlargement non - specific intraventricular block non - specific st and t wave change in inferolateral leads ,1,"['hypertrophy: left_atrial_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm', 'repolarization_abnormality: st_abnormality, t_abnormality']"
 premature ventricular contraction ( s ) sinus rhythm otherwise normal ecg edit norm xxxx qriii negtiii ( m xxxx ) ( norm xxxx ) ,1,['sinus_rhythm: normal_sinus_rhythm']
 sinus rhythm no definite pathology edit ivcb ( norm xxxx ivcb ) ,1,['sinus_rhythm: normal_sinus_rhythm']
 sinus rhythm prolonged pr interval st segments are depressed in i ii iii avf v2 - xxxx t wave are low or biphasic in these leads findings are likely to be due to ischaemic heart disease and digitalis effect in view of first degree av block holter mo ,1,"['sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: first_degree_av_block']"
 sinus rhythm right atrial enlargement borderline left axis deviation left ventricular hypertrophy st segments are depressed in v5 xxxx t wave are inverted in i avl v4 xxxx this may be due to lv strain or ischaemia qs complex in v2 and tiny r wave ,1,"['hypertrophy: right_atrial_hypertrophy, left_ventricular_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm', 'axis_deviation: left_axis_deviation']"
 sinus rhythm normal ecg acute pericarditis would be unlikely in the absence of tachycardia ,1,"['general: normal_ecg', 'other: pericarditis', 'sinus_rhythm: normal_sinus_rhythm']"
 atrial fibrillation with slow ventricular response st segments are depressed in i ii iii avf v4 xxxx non - specific but consistent with myocardial ischaemia and digitalis effect ,1,['atrial_arrhythmia: atrial_fibrillation']
 sinusrhythmus av block i linkstyp qrs ( t ) abnorm inferiorer infarkt alter unbest xxxx unbestätigter bericht ,2,
 sinus rhythm left axis deviation left anterior fascicular block right bundle branch block bifascicular block pr interval is normal voltages are high in limb leads suggesting lvh non - specific st and t wave change in inferolateral leads ,1,"['hypertrophy: left_ventricular_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: right_bundle_branch_block, left_anterior_fascicular_block, bifascicular_block', 'axis_deviation: left_axis_deviation', 'repolarization_abnormality: st_abnormality, t_abnormality']"
 sinus bradycardia st segments are depressed in i avl v5 xxxx t wave are low in these leads this may be due to lv strain or ischaemia the cause of the bradycardia is not evident ,1,['sinus_rhythm: sinus_bradycardia']
 sinusrhythmus lagetyp normal periphere niederspannung qrs ( t ) abnorm anteroseptaler myokardschaden nicht auszuschliessen xxxx unbestätigter bericht ,4,
 sinusrhythmus ueberdrehter linkstyp linksanteriorer fascicular block qrs ( t ) abnorm anteroseptaler myokardschaden möglich xxxx unbestätigter bericht ,1,
 ventrikuläre extrasystole ( n ) sinus arrhythmie ueberdrehter linkstyp linksanteriorer fascicular block rechtsschenkelblock bifaszikulärer block xxxx unbestätigter bericht ,1,
 sinusrhythmus p - verbreiterung lagetyp normal qt - verlängerung xxxx unbestätigter bericht ,1,
 sinusrhythmus verdacht auf p - sinistrocardiale linkstyp rechtsschenkelblock qrs ( t ) abnorm inferiorer infarkt wahrscheinlich alt xxxx unbestätigter bericht ,1,
 sinusrhythmus lagetyp normal linksschenkelblock xxxx unbestätigter bericht ,19,
 sinus arrhythmie av block i p - verbreiterung lagetyp normal unspezifischer intraventrikulärer block qrs ( t ) abnorm inferiorer infarkt wahrscheinlich alt xxxx unbestätigter bericht ,1,
 sinusrhythmus verdacht auf p - sinistrocardiale linkstyp qrs ( t ) abnorm inferiorer infarkt möglich st and t abnorm wahrscheinlich anterolaterale ischämie oder linksbelastung xxxx unbestätigter bericht ,1,
 sinus arrhythmie p - sinistrocardiale lagetyp normal unvollständiger rechtsschenkelblock ,2,
 sinusrhythmus lagetyp normal t abnorm in anterolateralen ableitungen inferolateralen ableitungen xxxx unbestätigter bericht ,7,
 vorhofflimmern - flattern linkstyp qrs ( t ) abnorm inferiorer infarkt wahrscheinlich alt xxxx unbestätigter bericht ,3,
 ventrikuläre extrasystole ( n ) bigeminus sinus arrhythmie lagetyp normal xxxx unbestätigter bericht ,3,
 sinus rhythm left axis deviation left anterior fascicular block right bundle branch block bifascicular block st elevation v2 - xxxx cant exclude recent damage progress trace advised to rule out recent infarct ,1,"['sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: right_bundle_branch_block, left_anterior_fascicular_block, bifascicular_block', 'axis_deviation: left_axis_deviation', 'acute_infarct: generic_acute_infarct', 'infarct: generic_infarct', 'st_elevation: generic_st_elevation']"
 sinus rhythm qs complex in v2 xxxx consistent with old anteroseptal myocardial infarct st segments are depressed in i avl v5 xxxx this may be due to lv strain or ischaemia ,1,"['sinus_rhythm: normal_sinus_rhythm', 'prior_infarct: anteroseptal_prior_infarct', 'infarct: anteroseptal_infarct']"
 tachykardes vorhofflimmern ueberdrehter linkstyp linksanteriorer fascicular block st and t abnorm wahrscheinlich hochlaterale ischämie oder linksbelastung xxxx unbestätigter bericht ,1,
 sinus rhythm possible left atrial enlargement left axis deviation left anterior fascicular block incomplete right bundle branch block lead v5 shows artifact ,1,"['hypertrophy: left_atrial_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: incomplete_right_bundle_branch_block, left_anterior_fascicular_block', 'axis_deviation: left_axis_deviation']"
 sinusrhythmus av block i lagetyp normal unspezifisches abnormes t ,1,
 sinusrhythmus verdacht auf p - sinistrocardiale lagetyp normal qrs ( t ) abnorm anteroseptaler infarkt möglich xxxx unbestätigter bericht ,2,
 sinusrhythmus av block i linkstyp st and t abnorm wahrscheinlich anteriore ischämie oder linksbelastung laterale ischämie oder linksbelastung inferolaterale ischämie oder linksbelastung xxxx unbestätigter bericht ,1,
 sinusrytm vänster el - axel ospecifikt inkomplett skänkelblock vänster kammarhypertrofi avvikande qrs ( t ) förlopp inferior infarkt möjligen färsk ,1,
 sinusbradykardi eljest normalt ecg ,3,
 sinusrhythmus verdacht auf p - sinistrocardiale lagetyp normal edit norm xxxx qsavl ( lmi xxxx ) ,1,
 premature atrial contraction ( s ) sinus rhythm possible left atrial enlargement voltages are high in chest leads suggesting lvh st segments are depressed in i avl v6 t wave are low in these leads this may be due to lv strain or ischaemia qs comple ,1,"['hypertrophy: left_atrial_hypertrophy, left_ventricular_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm']"
 sinus rhythm voltages in chest leads are at upper limit non - specific t wave flattening in i avl ,1,"['sinus_rhythm: normal_sinus_rhythm', 'atrial_arrhythmia: atrial_tachycardia', 'repolarization_abnormality: t_flattening']"
 sinusrytm av block i extrem vänster el - axel ospecifikt inkomplett skänkelblock avvikande qrs ( t ) förlopp lateral infarkt sannolikt äldre ,1,
 atrial fibrillation with rapid ventricular response st segments are depressed in i ii avf v3 - xxxx t wave are low or flat in inferolateral leads findings are likely to be due to ischaemic heart disease and digitalis effect ,1,['atrial_arrhythmia: atrial_fibrillation']
 atrial fibrillation with rapid ventricular response rightward axis r - s transition zone in v leads displaced to the left possible left posterior fascicular block incomplete right bundle branch block non - specific t wave inversion in i avl v2 ,1,"['atrial_arrhythmia: atrial_fibrillation', 'conduction_abnormality: incomplete_right_bundle_branch_block, left_posterior_fascicular_block', 'axis_deviation: right_axis_deviation', 'repolarization_abnormality: t_inversion']"
 sinus arytmi eljest normalt ecg ,2,
 sinus rhythm st segments are depressed in i avl t wave are low or flat in i ii avl v5 xxxx this may be due to lv strain or ischaemia ,1,['sinus_rhythm: normal_sinus_rhythm']
 sinus rhythm low limb lead voltage non - specific t wave flattening in v4 xxxx ,1,"['sinus_rhythm: normal_sinus_rhythm', 'repolarization_abnormality: t_flattening']"
 förmaksflimmer med hög kammarfrekvens vänstersidigt skänkelblock ,1,
 sinustachykardi avvikande qrs ( t ) förlopp inferior infarkt sannolikt äldre ,1,
 atrial fibrillation with slow ventricular response st segments are depressed and t wave inverted in i ii avl v5 xxxx this may be due to lv strain or ischaemia and digitalis effect ,1,['atrial_arrhythmia: atrial_fibrillation']
 sinus rhythm left axis deviation left anterior fascicular block old anteroseptal myocardial infarct possible old inferior myocardial infarct non - specific st and t wave change in i avl tracing is similar to that of xxxx ,1,"['sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: left_anterior_fascicular_block', 'axis_deviation: left_axis_deviation', 'prior_infarct: inferior_prior_infarct, anteroseptal_prior_infarct', 'infarct: inferior_infarct, anteroseptal_infarct', 'repolarization_abnormality: st_abnormality, t_abnormality']"
 ventrikulär ( a ) extrasystoli ( er ) sinusrytm av block i vänster el - axel ospecifikt skänkelblock avvikande qrs ( t ) förlopp anteroseptal infarkt ålder ej bestämmbar ,1,
 förmaksflimmer - blokkerad förmaksfladder med hög kammarfrekvens vänster el - axel eljest inget säkert patologiskt ,1,
 sinus rhythm left axis deviation left anterior fascicular block qs complex in v2 and tiny r wave in v3 this is probably normal but old anteroseptal infarct cannot be entirely excluded ,1,"['sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: left_anterior_fascicular_block', 'axis_deviation: left_axis_deviation', 'prior_infarct: anteroseptal_prior_infarct', 'infarct: anteroseptal_infarct']"
 sinus rhythm left axis deviation st segments are depressed in i avl t wave are inverted in avl v2 - xxxx and flat in i v6 poor progression of r wave in anterior chest leads consistent with ischaemic heart disease with probable old anterior myocardial ,1,"['sinus_rhythm: normal_sinus_rhythm', 'axis_deviation: left_axis_deviation']"
 sinus rhythm left axis deviation left anterior fascicular block qs complex in v2 xxxx consistent with old anteroseptal myocardial infarct t wave are flat in limb leads and v6 this may be due to lv strain or ischaemia ,1,"['sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: left_anterior_fascicular_block', 'axis_deviation: left_axis_deviation', 'prior_infarct: anteroseptal_prior_infarct', 'infarct: anteroseptal_infarct']"
 sinusrhythmus av block i p - sinistrocardiale lagetyp normal periphere niederspannung mässige amplitudenkriterien für linkshypertrophie xxxx unbestätigter bericht ,1,
 sinus arytmi vänstersidigt skänkelblock ,1,
 sinusrytm inget säkert patologiskt ,2,
 sinustachykardie lagetyp normal periphere niederspannung xxxx unbestätigter bericht ,2,
 sinusrhythmus linkstyp qrs ( t ) abnorm anteroseptaler infarkt wahrscheinlich alt xxxx unbestätigter bericht ,7,
 sinusrhythmus p - sinistrocardiale ueberdrehter linkstyp linksschenkelblock linkshypertrophie möglich xxxx unbestätigter bericht ,6,
 sinusrytm misstänkt vänster kammarhypertrofi lätta st - förändringar inferiort såsom vid ischemi eller vänster kammarbelastning ,1,
 supraventrikulär ( a ) extrasystoli ( er ) sinusrytm extrem vänster el - axel vänstersidigt skänkelblock ,2,
 sinusrytm avvikande qrs ( t ) förlopp hög lateral infarkt bör övervägas st and t sänkning såsom vid anterior ischemi eller vänster belastning ,1,
 sinusbradykardi avvikande qrs ( t ) förlopp hög lateral infarkt bör övervägas ,1,
 sinusrytm vänster el - axel t - förändring såsom vid anterolateral myokardaffektion ,1,
 ventrikulär ( a ) extrasystoli ( er ) förmaksflimmer - fladder avvikande qrs ( t ) förlopp anterior infarkt ålder ej bestämmbar inferior myokardskada kan ej uteslutas st and t sänkning såsom vid lateral ischemi eller vänster belastning ,1,
 sinusbradykardi st and t sänkning såsom vid anterolateral ischemi eller vänster belastning t - förändring såsom vid inferolateral myokardaffektion ,1,
 interpolerade ventrikulär ( a ) extrasystoli ( er ) sinusrytm ospecifik t - förändring qt förlängd ,1,
 ventrikulär ( a ) extrasystoli ( er ) förmaksflimmer med hög kammarfrekvens inkomplett vänstersidigt skänkelblock st and t abnormal överväg färsk inferior peri - eller myokardskada ,1,
 förmaksflimmer - fladder st and t sänkning såsom vid anterolateral ischemi eller vänster belastning inferolateral ischemi eller vänster belastning ,2,
 sinusrytm misstänkt gammal inferior myokardskada lätt st - sänkning anterolaterlt såsom vid ischemi eller vänster kammarbelastning ,1,
